Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
55,0,13.1921,6.83472,61.626,-12987.7,-357.177,-3922.67,-199.204,89.2501,8.75154e-07,0,0,0,0,0,0,205,300,0
55,1,15.0232,7.1399,61.626,-12804.6,-601.318,-3922.67,-195.242,92.2213,1.47335e-06,0,0,0,0,0,0,205,300,0
56,0,14.718,4.39331,59.1846,-13170.8,-723.388,-3922.67,-192.777,77.4627,1.84556e-06,0,0,0,0,0,0,205,300,0
56,1,14.718,5.30884,62.2363,-12987.7,-967.529,-3739.57,-189.454,91.3169,2.34739e-06,0,0,0,0,0,0,205,300,0
57,0,14.4128,6.52954,61.626,-12621.5,-1211.67,-3831.12,-185.338,95.1926,2.96883e-06,0,0,0,0,0,0,205,300,0
57,1,15.0232,7.1399,61.626,-12255.2,-845.458,-3922.67,-191.281,101.135,2.07154e-06,0,0,0,0,0,0,205,300,0
58,0,13.1921,5.00367,60.4053,-12072.1,-479.247,-3831.12,-197.066,100.148,1.19798e-06,0,0,0,0,0,0,205,300,0
58,1,15.0232,4.69849,61.0156,-12987.7,-845.458,-3922.67,-191.144,87.1419,2.09226e-06,0,0,0,0,0,0,205,300,0
59,0,14.1077,5.00367,62.2363,-11889,-479.247,-4014.22,-197.3,108.97,1.16273e-06,0,0,0,0,0,0,205,300,0
59,1,12.5818,5.30884,61.626,-12804.6,-1455.81,-4014.22,-181.377,92.2213,3.56702e-06,0,0,0,0,0,0,205,300,0
60,0,13.8025,5.61402,64.6777,-12987.7,-235.107,-3922.67,-201.365,99.1941,5.48877e-07,0,0,0,0,0,0,205,300,0
60,1,12.5818,7.44507,61.626,-13353.9,-479.247,-3831.12,-197.223,83.3076,1.17425e-06,0,0,0,0,0,0,205,300,0
61,0,13.1921,5.61402,61.626,-11889,-235.107,-3831.12,-201.185,107.078,5.76058e-07,0,0,0,0,0,0,205,300,0
61,1,14.1077,6.52954,62.8467,-12621.5,-357.177,-3922.67,-199.317,99.1706,8.58156e-07,0,0,0,0,0,0,205,300,0
62,0,13.1921,5.61402,62.2363,-12438.4,-357.177,-3831.12,-199.261,100.143,8.66572e-07,0,0,0,0,0,0,205,300,0
62,1,14.718,6.52954,63.457,-12255.2,-845.458,-3922.67,-191.677,106.873,2.01177e-06,0,0,0,0,0,0,205,300,0
63,0,14.1077,5.30884,59.1846,-12987.7,-723.388,-3556.46,-192.777,80.5565,1.84556e-06,0,0,0,0,0,0,205,300,0
63,1,14.1077,6.22437,57.3535,-12987.7,-601.318,-3922.67,-194.516,73.5506,1.5831e-06,0,0,0,0,0,0,205,300,0
64,0,14.718,5.30884,64.6777,-12621.5,-357.177,-3648.01,-199.478,104.856,8.33861e-07,0,0,0,0,0,0,205,300,0
64,1,14.718,6.83472,62.8467,-12987.7,-967.529,-3922.67,-189.605,93.3436,2.32459e-06,0,0,0,0,0,0,205,300,0
65,0,13.4973,5.91919,61.626,-12621.5,-357.177,-3922.67,-199.204,95.1926,8.75154e-07,0,0,0,0,0,0,205,300,0
65,1,13.4973,5.91919,62.8467,-11889,-113.036,-3922.67,-203.201,110.825,2.71582e-07,0,0,0,0,0,0,205,300,0
66,0,14.718,6.52954,62.8467,-12072.1,-601.318,-3739.57,-195.432,107.911,1.44473e-06,0,0,0,0,0,0,205,300,0
66,1,13.8025,5.00367,60.4053,-12804.6,-479.247,-3922.67,-197.066,88.0224,1.19798e-06,0,0,0,0,0,0,205,300,0
67,0,14.1077,5.61402,63.457,-12621.5,-1089.6,-3922.67,-187.829,101.102,2.5927e-06,0,0,0,0,0,0,205,300,0
67,1,12.5818,5.30884,60.4053,-12987.7,497.315,-4380.43,-213.233,84.9911,-1.24314e-06,0,0,0,0,0,0,205,300,0
68,0,11.9714,6.22437,61.626,-12438.4,-723.388,-3739.57,-193.262,98.1638,1.77244e-06,0,0,0,0,0,0,205,300,0
68,1,14.1077,6.22437,63.457,-12255.2,-479.247,-3648.01,-197.448,106.873,1.14037e-06,0,0,0,0,0,0,205,300,0
69,0,12.2766,5.61402,62.2363,-12438.4,-601.318,-3831.12,-195.338,100.143,1.4589e-06,0,0,0,0,0,0,205,300,0
69,1,14.718,3.47779,61.626,-12804.6,-479.247,-3739.57,-197.223,92.2213,1.17425e-06,0,0,0,0,0,0,205,300,0
70,0,12.8869,7.75025,61.626,-12987.7,-479.247,-3648.01,-197.223,89.2501,1.17425e-06,0,0,0,0,0,0,205,300,0
70,1,14.718,5.30884,60.4053,-12255.2,-967.529,-3922.67,-188.983,97.1163,2.41854e-06,0,0,0,0,0,0,205,300,0
71,0,11.9714,5.30884,62.8467,-12621.5,-235.107,-3922.67,-201.259,99.1706,5.64869e-07,0,0,0,0,0,0,205,300,0
71,1,13.1921,5.91919,63.457,-12255.2,-723.388,-3922.67,-193.6,106.873,1.7213e-06,0,0,0,0,0,0,205,300,0
72,0,13.8025,6.83472,59.7949,-12438.4,-601.318,-3831.12,-194.944,91.9831,1.51846e-06,0,0,0,0,0,0,205,300,0
72,1,12.8869,4.69849,62.2363,-12621.5,-723.388,-3922.67,-193.377,97.2011,1.75506e-06,0,0,0,0,0,0,205,300,0
73,0,14.1077,4.39331,61.0156,-12255.2,-357.177,-3648.01,-199.146,99.1457,8.83909e-07,0,0,0,0,0,0,205,300,0
73,1,13.1921,7.75025,59.7949,-13903.2,-845.458,-3922.67,-190.861,67.4853,2.13497e-06,0,0,0,0,0,0,205,300,0
74,0,13.4973,5.00367,64.6777,-12072.1,9.03388,-4105.78,-205.14,113.349,-2.10904e-08,0,0,0,0,0,0,205,300,0
74,1,13.4973,5.91919,61.0156,-12804.6,-601.318,-3739.57,-195.145,90.1429,1.48809e-06,0,0,0,0,0,0,205,300,0
75,0,14.1077,5.91919,62.2363,-12072.1,-357.177,-3648.01,-199.261,106.027,8.66572e-07,0,0,0,0,0,0,205,300,0
75,1,15.0232,6.22437,61.626,-11889,-601.318,-4105.78,-195.242,107.078,1.47335e-06,0,0,0,0,0,0,205,300,0
76,0,13.4973,4.69849,59.1846,-12255.2,-357.177,-3922.67,-198.965,92.9317,9.11255e-07,0,0,0,0,0,0,205,300,0
76,1,14.1077,5.61402,59.7949,-13353.9,-845.458,-3831.12,-190.861,76.672,2.13497e-06,0,0,0,0,0,0,205,300,0
77,0,13.8025,4.69849,63.457,-12987.7,-967.529,-3922.67,-189.753,95.3313,2.30223e-06,0,0,0,0,0,0,205,300,0
77,1,13.1921,5.91919,62.2363,-12987.7,-723.388,-3922.67,-193.377,91.3169,1.75506e-06,0,0,0,0,0,0,205,300,0
78,0,13.4973,6.83472,61.626,-12987.7,-845.458,-4105.78,-191.281,89.2501,2.07154e-06,0,0,0,0,0,0,205,300,0
78,1,14.1077,5.30884,62.8467,-11889,-479.247,-3922.67,-197.374,110.825,1.15144e-06,0,0,0,0,0,0,205,300,0
79,0,13.1921,5.61402,63.457,-12804.6,-723.388,-3922.67,-193.6,98.2168,1.7213e-06,0,0,0,0,0,0,205,300,0
79,1,14.1077,5.91919,62.8467,-12804.6,-1089.6,-3739.57,-187.663,96.2571,2.61788e-06,0,0,0,0,0,0,205,300,0
80,0,14.4128,5.91919,59.7949,-12987.7,-479.247,-3739.57,-196.985,82.7965,1.21021e-06,0,0,0,0,0,0,205,300,0
80,1,15.3284,5.61402,61.626,-12804.6,-1211.67,-3831.12,-185.338,92.2213,2.96883e-06,0,0,0,0,0,0,205,300,0
81,0,13.4973,4.39331,64.0674,-12804.6,-479.247,-4105.78,-197.52,100.139,1.1295e-06,0,0,0,0,0,0,205,300,0
