Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
34,1,13.1921,6.52954,60.4053,-12072.1,9.03388,-3556.46,-205.15,100.148,-2.25821e-08,-1.5199,-1.2085,870.203,-29129.5,-18690.7,429.009,226.479,266.526,3.24317e-06
35,0,15.6335,5.30884,66.5088,-12438.4,-479.247,-4105.78,-197.794,112.982,1.08804e-06,-3.04578,-1.81885,866.54,-28763.3,-18568.6,520.562,226.428,266.807,3.23561e-06
35,1,14.1077,6.52954,62.2363,-10607.3,-967.529,-3922.67,-189.454,129.564,2.34739e-06,-3.35096,-1.51368,868.372,-29312.6,-18568.6,1069.88,226.383,266.244,3.22878e-06
36,0,16.2439,6.83472,62.2363,-13353.9,-967.529,-3922.67,-189.454,85.4327,2.34739e-06,-3.65613,-1.81885,867.151,-29312.6,-18568.6,886.773,226.413,266.197,3.23333e-06
36,1,11.9714,7.75025,67.1191,-12255.2,-357.177,-3739.57,-199.678,117.411,8.0353e-07,-2.13025,-1.51368,867.151,-29678.8,-18690.7,1069.88,226.554,265.774,3.25458e-06
37,0,12.8869,6.52954,65.2881,-12804.6,-113.036,-3739.57,-203.269,103.876,2.61426e-07,-2.74061,-1.51368,867.761,-28946.4,-18690.7,520.562,226.539,266.642,3.25229e-06
37,1,12.2766,3.47779,61.626,-12438.4,9.03388,-3739.57,-205.147,98.1638,-2.21348e-08,-4.87684,-1.81885,868.982,-28946.4,-18812.8,520.562,226.649,266.689,3.26894e-06
38,0,13.4973,5.30884,63.457,-12621.5,-601.318,-3739.57,-195.524,101.102,1.43083e-06,-3.04578,-1.81885,870.203,-29129.5,-18690.7,703.667,226.479,266.526,3.24317e-06
38,1,13.1921,5.61402,61.626,-11522.8,-1333.74,-4105.78,-183.358,113.02,3.26792e-06,-3.96131,-1.81885,868.372,-28946.4,-18690.7,703.667,226.524,266.666,3.25001e-06
39,0,14.718,5.91919,63.457,-12621.5,-601.318,-3922.67,-195.524,101.102,1.43083e-06,-3.04578,-2.73438,870.203,-29495.7,-18934.8,703.667,226.759,266.105,3.28553e-06
39,1,13.4973,6.83472,61.0156,-12438.4,-357.177,-3648.01,-199.146,96.1448,8.83909e-07,-1.21473,-2.73438,868.982,-28946.4,-18934.8,612.115,226.79,266.689,3.29015e-06
40,0,14.4128,6.83472,64.6777,-12072.1,-479.247,-3831.12,-197.59,113.349,1.11884e-06,-3.96131,-1.81885,868.372,-28946.4,-18690.7,978.326,226.524,266.666,3.25001e-06
40,1,12.5818,7.44507,66.5088,-11889,-235.107,-3831.12,-201.465,121.241,5.33766e-07,-3.35096,-2.4292,868.372,-28946.4,-18934.8,520.562,226.805,266.666,3.29246e-06
41,0,13.1921,6.52954,64.0674,-12804.6,-845.458,-4288.88,-191.804,100.139,1.9926e-06,-2.74061,-2.12403,865.93,-28763.3,-18934.8,520.562,226.866,266.783,3.30174e-06
41,1,13.1921,5.30884,64.6777,-11339.7,-479.247,-3648.01,-197.59,124.674,1.11884e-06,-2.43543,-2.4292,867.151,-28763.3,-19056.9,886.773,226.976,266.83,3.31835e-06
42,0,14.718,8.66578,66.5088,-12438.4,-845.458,-4105.78,-192.288,112.982,1.91946e-06,-1.5199,-2.12403,868.982,-28946.4,-18812.8,978.326,226.649,266.689,3.26894e-06
42,1,14.1077,7.75025,63.457,-12621.5,-601.318,-4014.22,-195.524,101.102,1.43083e-06,-2.74061,-3.34473,870.813,-28946.4,-19056.9,520.562,226.884,266.759,3.3044e-06
43,0,12.2766,5.30884,57.9639,-12072.1,-357.177,-3922.67,-198.838,91.7299,9.30446e-07,-2.13025,-1.81885,868.982,-28580.2,-19056.9,886.773,226.93,267.111,3.31136e-06
43,1,14.718,5.30884,59.7949,-12804.6,-601.318,-3922.67,-194.944,85.8587,1.51846e-06,-2.43543,-1.51368,866.54,-28946.4,-18934.8,520.562,226.851,266.595,3.29942e-06
44,0,12.8869,6.83472,64.6777,-13720.1,-479.247,-3922.67,-197.59,87.87,1.11884e-06,-2.74061,-2.12403,867.151,-29312.6,-19301,612.115,227.258,266.197,3.36086e-06
44,1,15.0232,7.1399,63.457,-13170.8,-357.177,-3831.12,-199.371,92.4458,8.49902e-07,-1.5199,-2.12403,865.93,-29129.5,-19056.9,429.009,227.007,266.36,3.32303e-06
45,0,12.5818,7.75025,62.8467,-13537,-723.388,-4197.33,-193.49,84.603,1.73802e-06,-3.65613,-1.2085,868.982,-28946.4,-19667.2,886.773,227.633,266.689,3.41742e-06
45,1,12.2766,6.83472,61.626,-12804.6,-967.529,-3831.12,-189.3,92.2213,2.37064e-06,-3.35096,-1.2085,866.54,-29129.5,-19056.9,337.456,226.992,266.384,3.32069e-06
46,0,13.1921,4.69849,62.8467,-11522.8,-845.458,-3922.67,-191.547,116.652,2.0313e-06,-1.82508,-0.292973,870.203,-28763.3,-19667.2,703.667,227.601,266.946,3.41262e-06
46,1,13.8025,5.00367,58.5742,-12255.2,-479.247,-4014.22,-196.818,90.774,1.23543e-06,-1.21473,-1.2085,868.372,-29312.6,-19179,612.115,227.086,266.244,3.33491e-06
47,0,13.1921,7.44507,64.6777,-12438.4,-723.388,-3831.12,-193.816,107.687,1.68881e-06,-1.21473,-2.12403,868.372,-29129.5,-19179,703.667,227.086,266.455,3.33491e-06
47,1,13.8025,6.22437,65.2881,-12621.5,-967.529,-3739.57,-190.181,106.681,2.23766e-06,-0.909552,-0.598148,867.151,-29312.6,-19545.2,429.009,227.54,266.197,3.40338e-06
48,0,14.1077,6.22437,64.0674,-12804.6,-1089.6,-3281.8,-187.993,100.139,2.568e-06,-3.35096,-0.903324,868.982,-28946.4,-19789.3,612.115,227.773,266.689,3.43863e-06
