Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
56,1,14.4128,5.61402,58.5742,-12255.2,-601.318,-3922.67,-194.734,90.774,1.55011e-06,0,0,0,0,0,0,205,300,0
57,0,12.8869,5.91919,59.1846,-12621.5,-845.458,-3464.91,-190.715,86.7441,2.15699e-06,0,0,0,0,0,0,205,300,0
57,1,14.1077,4.08814,63.457,-12072.1,-357.177,-3831.12,-199.371,109.759,8.49902e-07,0,0,0,0,0,0,205,300,0
58,0,15.9387,6.52954,63.457,-13720.1,-1944.09,-4014.22,-174.364,83.7893,4.62596e-06,0,0,0,0,0,0,205,300,0
58,1,14.4128,5.61402,62.8467,-12072.1,497.315,-4288.88,-212.913,107.911,-1.19485e-06,0,0,0,0,0,0,205,300,0
59,0,15.3284,4.08814,65.2881,-12438.4,-601.318,-3739.57,-195.79,109.485,1.3907e-06,0,0,0,0,0,0,205,300,0
59,1,13.8025,6.52954,59.7949,-12072.1,-723.388,-3831.12,-192.902,98.1076,1.82672e-06,0,0,0,0,0,0,205,300,0
60,0,14.1077,6.83472,60.4053,-12255.2,-1455.81,-3464.91,-180.899,97.1163,3.63911e-06,0,0,0,0,0,0,205,300,0
60,1,13.4973,5.00367,60.4053,-11889,-601.318,-3464.91,-195.045,103.179,1.50312e-06,0,0,0,0,0,0,205,300,0
61,0,13.4973,5.00367,62.2363,-12438.4,-723.388,-4014.22,-193.377,100.143,1.75506e-06,0,0,0,0,0,0,205,300,0
61,1,14.1077,3.17261,61.626,-12438.4,-845.458,-4014.22,-191.281,98.1638,2.07154e-06,0,0,0,0,0,0,205,300,0
62,0,14.718,3.17261,60.4053,-12255.2,-479.247,-3739.57,-197.066,97.1163,1.19798e-06,0,0,0,0,0,0,205,300,0
62,1,15.0232,4.69849,60.4053,-12621.5,-479.247,-3739.57,-197.066,91.0537,1.19798e-06,0,0,0,0,0,0,205,300,0
63,0,14.718,5.30884,62.2363,-12621.5,-967.529,-3922.67,-189.454,97.2011,2.34739e-06,0,0,0,0,0,0,205,300,0
63,1,15.0232,8.05542,62.2363,-12621.5,-967.529,-3922.67,-189.454,97.2011,2.34739e-06,0,0,0,0,0,0,205,300,0
