Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
52,0,14.4128,6.52954,63.457,-11889,-479.247,-3739.57,-197.448,112.644,1.14037e-06,0,0,0,0,0,0,205,300,0
52,1,12.2766,6.52954,60.4053,-12804.6,-357.177,-4014.22,-199.087,88.0224,8.9284e-07,0,0,0,0,0,0,205,300,0
53,0,14.718,4.69849,65.2881,-12438.4,-235.107,-3831.12,-201.399,109.485,5.43746e-07,0,0,0,0,0,0,205,300,0
53,1,14.4128,6.52954,63.457,-13353.9,-1089.6,-3739.57,-187.829,89.5603,2.5927e-06,0,0,0,0,0,0,205,300,0
54,0,13.8025,5.30884,65.2881,-12255.2,-723.388,-4105.78,-193.92,112.29,1.67302e-06,0,0,0,0,0,0,205,300,0
54,1,12.5818,6.22437,62.8467,-12804.6,-235.107,-4105.78,-201.259,96.2571,5.64869e-07,0,0,0,0,0,0,205,300,0
55,0,13.1921,6.83472,61.626,-12804.6,741.456,-3648.01,-217.032,92.2213,-1.81671e-06,0,0,0,0,0,0,205,300,0
55,1,14.1077,3.78296,61.626,-11705.9,131.104,-3556.46,-207.127,110.049,-3.21231e-07,0,0,0,0,0,0,205,300,0
56,0,12.2766,5.91919,64.0674,-12987.7,-235.107,-4014.22,-201.33,97.2811,5.54106e-07,0,0,0,0,0,0,205,300,0
56,1,15.6335,6.22437,63.457,-11522.8,-601.318,-4014.22,-195.524,118.415,1.43083e-06,0,0,0,0,0,0,205,300,0
57,0,12.8869,7.1399,61.626,-13353.9,-479.247,-3739.57,-197.223,83.3076,1.17425e-06,0,0,0,0,0,0,205,300,0
57,1,14.4128,8.97095,63.457,-13537,9.03388,-3922.67,-205.142,86.6748,-2.14961e-08,0,0,0,0,0,0,205,300,0
58,0,12.5818,6.52954,65.8984,-12438.4,-235.107,-3922.67,-201.432,111.25,5.3871e-07,0,0,0,0,0,0,205,300,0
58,1,14.1077,5.61402,57.3535,-12804.6,-845.458,-3739.57,-190.259,76.7432,2.22586e-06,0,0,0,0,0,0,205,300,0
59,0,14.1077,6.83472,62.8467,-12255.2,-1211.67,-3464.91,-185.72,104.998,2.91116e-06,0,0,0,0,0,0,205,300,0
59,1,13.1921,5.91919,64.0674,-12987.7,9.03388,-3922.67,-205.141,97.2811,-2.12913e-08,0,0,0,0,0,0,205,300,0
60,0,13.1921,5.91919,61.626,-12804.6,-113.036,-3831.12,-203.166,92.2213,2.76962e-07,0,0,0,0,0,0,205,300,0
60,1,13.8025,6.83472,61.626,-12621.5,-967.529,-4014.22,-189.3,95.1926,2.37064e-06,0,0,0,0,0,0,205,300,0
61,0,15.0232,4.69849,64.6777,-12438.4,-479.247,-3922.67,-197.59,107.687,1.11884e-06,0,0,0,0,0,0,205,300,0
61,1,15.3284,6.83472,60.4053,-12438.4,-967.529,-3922.67,-188.983,94.085,2.41854e-06,0,0,0,0,0,0,205,300,0
62,0,13.4973,9.27613,61.0156,-12987.7,-845.458,-3922.67,-191.144,87.1419,2.09226e-06,0,0,0,0,0,0,205,300,0
62,1,14.4128,5.91919,62.2363,-13903.2,-357.177,-4014.22,-199.261,76.6064,8.66572e-07,0,0,0,0,0,0,205,300,0
63,0,13.8025,5.00367,62.8467,-11705.9,-967.529,-3648.01,-189.605,113.738,2.32459e-06,0,0,0,0,0,0,205,300,0
63,1,13.8025,7.44507,62.8467,-12438.4,-723.388,-3739.57,-193.49,102.084,1.73802e-06,0,0,0,0,0,0,205,300,0
64,0,14.4128,7.1399,59.7949,-12804.6,-967.529,-4105.78,-188.819,85.8587,2.44323e-06,0,0,0,0,0,0,205,300,0
64,1,10.4455,5.61402,62.2363,-13170.8,-845.458,-3556.46,-191.415,88.3748,2.05122e-06,0,0,0,0,0,0,205,300,0
65,0,13.4973,5.30884,64.0674,-12804.6,-967.529,-3739.57,-189.898,100.139,2.2803e-06,0,0,0,0,0,0,205,300,0
65,1,14.4128,6.52954,60.4053,-12621.5,-845.458,-3831.12,-191.004,91.0537,2.1134e-06,0,0,0,0,0,0,205,300,0
66,0,12.5818,6.22437,62.8467,-11339.7,-601.318,-3739.56,-195.432,119.565,1.44473e-06,0,0,0,0,0,0,205,300,0
66,1,12.8869,7.75025,66.5088,-11889,-967.529,-3922.67,-190.453,121.241,2.19659e-06,0,0,0,0,0,0,205,300,0
67,0,14.718,4.69849,64.0674,-12255.2,-479.247,-4014.22,-197.52,108.713,1.1295e-06,0,0,0,0,0,0,205,300,0
67,1,14.1077,4.08814,64.6777,-12987.7,-1089.6,-4288.88,-188.153,99.1941,2.54376e-06,0,0,0,0,0,0,205,300,0
68,0,13.4973,6.52954,61.626,-12804.6,-967.529,-3739.57,-189.3,92.2213,2.37064e-06,0,0,0,0,0,0,205,300,0
68,1,13.1921,6.83472,62.2363,-12438.4,9.03388,-3648.01,-205.145,100.143,-2.19177e-08,0,0,0,0,0,0,205,300,0
69,0,12.8869,5.30884,62.2363,-12255.2,-357.177,-4197.33,-199.261,103.085,8.66572e-07,0,0,0,0,0,0,205,300,0
69,1,12.5818,4.39331,61.626,-12255.2,-113.036,-3922.67,-203.166,101.135,2.76962e-07,0,0,0,0,0,0,205,300,0
70,0,15.3284,7.1399,59.7949,-13353.9,-357.177,-3922.67,-199.027,76.672,9.01954e-07,0,0,0,0,0,0,205,300,0
70,1,13.8025,6.52954,65.2881,-13903.2,-601.318,-4105.78,-195.79,87.0485,1.3907e-06,0,0,0,0,0,0,205,300,0
71,0,14.1077,5.30884,62.8467,-12438.4,-845.458,-4197.33,-191.547,102.084,2.0313e-06,0,0,0,0,0,0,205,300,0
71,1,13.1921,5.30884,62.8467,-12621.5,-845.458,-4014.22,-191.547,99.1706,2.0313e-06,0,0,0,0,0,0,205,300,0
72,0,14.1077,5.61402,61.0156,-12987.7,-235.107,-3922.67,-201.147,87.1419,5.8182e-07,0,0,0,0,0,0,205,300,0
72,1,13.4973,5.30884,61.0156,-12621.5,-723.388,-3556.46,-193.144,93.1438,1.79017e-06,0,0,0,0,0,0,205,300,0
73,0,15.6335,6.22437,66.5088,-12621.5,-845.458,-3831.12,-192.288,110.229,1.91946e-06,0,0,0,0,0,0,205,300,0
73,1,13.4973,4.39331,62.8467,-13903.2,-601.318,-4014.22,-195.432,78.776,1.44473e-06,0,0,0,0,0,0,205,300,0
