Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
62,0,13.4973,6.52954,62.8467,-12255.2,-1455.81,-3922.67,-181.836,104.998,3.49774e-06,0,0,0,0,0,0,205,300,0
62,1,14.1077,5.91919,63.457,-12987.7,-1333.74,-4014.22,-183.982,95.3313,3.17363e-06,0,0,0,0,0,0,205,300,0
63,0,14.718,6.22437,62.8467,-12255.2,-723.388,-3831.12,-193.49,104.998,1.73802e-06,0,0,0,0,0,0,205,300,0
63,1,13.1921,5.61402,62.2363,-11889,-967.529,-4105.78,-189.454,108.97,2.34739e-06,0,0,0,0,0,0,205,300,0
64,0,15.0232,5.00367,63.457,-11889,-1211.67,-4105.78,-185.906,112.644,2.88316e-06,0,0,0,0,0,0,205,300,0
64,1,14.1077,4.69849,62.2363,-12255.2,-845.458,-4105.78,-191.415,103.085,2.05122e-06,0,0,0,0,0,0,205,300,0
65,0,13.4973,6.22437,61.0156,-12621.5,-723.388,-3556.46,-193.144,93.1438,1.79017e-06,0,0,0,0,0,0,205,300,0
65,1,12.8869,6.52954,59.1846,-12255.2,-845.458,-4105.78,-190.715,92.9317,2.15699e-06,0,0,0,0,0,0,205,300,0
66,0,14.4128,5.30884,61.0156,-12804.6,-601.318,-3922.67,-195.145,90.1429,1.48809e-06,0,0,0,0,0,0,205,300,0
66,1,15.0232,6.52954,65.2881,-13170.8,-479.247,-3739.57,-197.66,98.2668,1.10839e-06,0,0,0,0,0,0,205,300,0
67,0,14.4128,5.00367,60.4053,-12804.6,-845.458,-3739.57,-191.004,88.0224,2.1134e-06,0,0,0,0,0,0,205,300,0
67,1,15.3284,6.83472,64.6777,-12438.4,-845.458,-3190.25,-191.928,107.687,1.9738e-06,0,0,0,0,0,0,205,300,0
68,0,14.1077,6.83472,66.5088,-12255.2,-723.388,-4014.22,-194.123,115.735,1.64232e-06,0,0,0,0,0,0,205,300,0
68,1,12.8869,6.83472,62.2363,-13353.9,-845.458,-3831.12,-191.415,85.4327,2.05122e-06,0,0,0,0,0,0,205,300,0
69,0,12.5818,4.69849,62.2363,-12072.1,-1333.74,-3831.12,-183.57,106.027,3.23588e-06,0,0,0,0,0,0,205,300,0
69,1,13.8025,6.22437,65.8984,-12987.7,-1333.74,-3739.57,-184.761,102.914,3.05605e-06,0,0,0,0,0,0,205,300,0
70,0,13.1921,5.61402,62.2363,-12621.5,-479.247,-4197.33,-197.3,97.2011,1.16273e-06,0,0,0,0,0,0,205,300,0
70,1,15.3284,6.52954,62.2363,-12987.7,-357.177,-3739.57,-199.261,91.3169,8.66572e-07,0,0,0,0,0,0,205,300,0
71,0,14.4128,5.61402,61.626,-13353.9,497.315,-4105.78,-213.07,83.3076,-1.21852e-06,0,0,0,0,0,0,205,300,0
71,1,13.4973,6.83472,62.8467,-11705.9,-845.458,-4014.22,-191.547,113.738,2.0313e-06,0,0,0,0,0,0,205,300,0
72,0,15.9387,5.00367,62.2363,-12255.2,-1455.81,-4014.22,-181.608,103.085,3.53204e-06,0,0,0,0,0,0,205,300,0
72,1,14.4128,5.30884,64.0674,-12255.2,-723.388,-3922.67,-193.709,108.713,1.7049e-06,0,0,0,0,0,0,205,300,0
73,0,15.6335,7.1399,63.457,-12255.2,-845.458,-3648.01,-191.677,106.873,2.01177e-06,0,0,0,0,0,0,205,300,0
73,1,13.8025,5.30884,61.626,-12255.2,-357.177,-3739.57,-199.204,101.135,8.75154e-07,0,0,0,0,0,0,205,300,0
74,0,13.8025,6.83472,66.5088,-11522.8,-845.458,-3922.67,-192.288,126.747,1.91946e-06,0,0,0,0,0,0,205,300,0
74,1,18.6853,5.61402,60.4053,-13537,-479.247,-3556.46,-197.066,75.8973,1.19798e-06,0,0,0,0,0,0,205,300,0
75,0,14.4128,5.30884,61.626,-12987.7,-113.036,-3556.46,-203.166,89.2501,2.76962e-07,0,0,0,0,0,0,205,300,0
75,1,12.8869,5.91919,62.8467,-12804.6,-357.177,-3556.46,-199.317,96.2571,8.58156e-07,0,0,0,0,0,0,205,300,0
76,0,13.8025,5.30884,64.6777,-12804.6,-967.529,-3922.67,-190.041,102.025,2.25878e-06,0,0,0,0,0,0,205,300,0
76,1,12.5818,5.91919,60.4053,-12621.5,-1211.67,-3831.12,-184.941,91.0537,3.02882e-06,0,0,0,0,0,0,205,300,0
77,0,14.1077,2.86744,60.4053,-11889,-1089.6,-3831.12,-186.962,103.179,2.72368e-06,0,0,0,0,0,0,205,300,0
77,1,12.5818,5.61402,62.8467,-13170.8,-601.318,-3922.67,-195.432,90.4301,1.44473e-06,0,0,0,0,0,0,205,300,0
78,0,12.5818,6.22437,64.0674,-12987.7,-723.388,-4014.22,-193.709,97.2811,1.7049e-06,0,0,0,0,0,0,205,300,0
78,1,14.1077,6.83472,59.1846,-13353.9,-845.458,-3922.67,-190.715,74.3689,2.15699e-06,0,0,0,0,0,0,205,300,0
79,0,13.1921,5.30884,61.0156,-11705.9,131.104,-3648.01,-207.149,108.149,-3.24444e-07,0,0,0,0,0,0,205,300,0
79,1,13.8025,6.22437,61.0156,-11522.8,-113.036,-4014.22,-203.147,111.15,2.79732e-07,0,0,0,0,0,0,205,300,0
80,0,15.6335,6.52954,62.2363,-12438.4,-357.177,-3831.12,-199.261,100.143,8.66572e-07,0,0,0,0,0,0,205,300,0
80,1,14.718,6.83472,61.626,-12987.7,-1089.6,-3739.57,-187.319,89.2501,2.66973e-06,0,0,0,0,0,0,205,300,0
81,0,13.8025,5.30884,61.626,-12987.7,-479.247,-3831.12,-197.223,89.2501,1.17425e-06,0,0,0,0,0,0,205,300,0
81,1,13.4973,5.61402,57.9639,-12255.2,-967.529,-4105.78,-188.308,88.5709,2.52041e-06,0,0,0,0,0,0,205,300,0
82,0,11.6662,6.83472,60.4053,-11522.8,-601.318,-4197.33,-195.045,109.241,1.50312e-06,0,0,0,0,0,0,205,300,0
82,1,15.9387,5.30884,62.8467,-12804.6,-967.529,-3831.12,-189.605,96.2571,2.32459e-06,0,0,0,0,0,0,205,300,0
83,0,13.1921,8.97095,61.626,-12804.6,-357.177,-3922.67,-199.204,92.2213,8.75154e-07,0,0,0,0,0,0,205,300,0
83,1,14.1077,5.61402,61.626,-12621.5,-1333.74,-3922.67,-183.358,95.1926,3.26792e-06,0,0,0,0,0,0,205,300,0
